,val_loss,loss
0,3.936224937438965,5.411690279466577
1,2.9894261485619342e-27,2.6682363360596444
2,0.0007941375370137393,2.1874534232275957
3,8.79666828268455e-09,2.108838132560408
4,2.9789371490478516,1.7900652850250856
5,7.43330139850499e-28,1.6917555371834072
6,0.01903228461742401,1.4756390625854967
7,1.2309674653771386e-15,2.0245686638257134
8,2.4023022651672363,1.8515207347501237
9,3.4666807651519775,1.1842120135765695
10,1.502633810043335,1.4234248926967115
11,1.0135338748828993e-12,1.1766822353903852
12,1.3247865438461304,1.151124239460716
13,5.175042371822772e-29,1.3550187370721736
14,1.5484765768051147,0.8040883829515264
15,7.551480172559255e-35,1.197239928382849
16,0.000118738338642288,0.7653930946267543
17,4.965527771946809e-13,0.8579954447160989
18,4.823986534474897e-19,1.4055167759023757
19,1.4454824490139906e-11,1.2718399819507504
20,0.2360663115978241,3.0546431015279545
21,0.003606952028349042,1.493450606159391
22,3.3529560565948486,1.4605517993130666
23,12.671977043151855,1.447687854070947
24,1.4737179279327393,2.0947067589674577
25,3.192667483274022e-30,1.594216353391794
26,1.3918341398239136,1.3084871231959316
27,0.0,1.1255460717575447
28,3.820915699005127,1.4763584740028362
29,2.584512640478487e-24,1.2546814144148368
30,4.559427261352539,1.313668465693643
31,0.0,1.405537238193519
32,8.208318710327148,1.3620727310564718
33,0.0,1.59533065927359
34,0.23833559453487396,1.2174800238173356
35,5.564705237368886e-16,1.5040873987293426
36,7.838028641840529e-17,1.2240757681668386
37,4.930428852899707e-32,2.15750067626074
38,2.3337903022766113,1.3031396178602601
39,0.0,1.4097896884436594
40,3.9840247631073,1.6976483433080782
41,1.8832052237072183e-11,2.2208036087444243
42,0.1903318464756012,2.4291513476409152
43,7.57952287489304e-30,2.0295369378425883
44,1.4510952234268188,1.4116961486452537
45,0.0,2.3397947073769965
46,8.014544583545558e-09,1.5211921262706882
47,0.0,1.411964880496132
48,4.4002604484558105,1.8029183545250795
49,0.0,1.4389538125620136
50,6.690990447998047,1.6488071790826755
51,18.56905174255371,1.8809639181129318
52,5.1252827644348145,1.1627121129290936
53,0.0,1.2160717736757705
54,9.415261268615723,1.7999411286981906
55,0.0,1.1675448076103665
56,1.006782808898779e-21,1.1382479896000737
57,0.0,1.871640305129471
58,6.187192916870117,1.4742236846644512
59,0.0,1.2752603184911149
60,10.159317016601562,1.5564854168517652
61,7.141467631785395e-37,0.9400632097507584
62,8.979164634048686e-10,1.0683337868023526
63,2.92334987851758e-30,1.2344413889052226
64,5.866456985473633,1.1933891828124525
65,0.07249323278665543,1.0951392488456915
66,3.755732297897339,1.0327801682320834
67,0.0,1.2778657116411822
68,8.649932861328125,1.2175530969500232
69,2.140746069301258e-08,1.5794738265085138
70,0.37972816824913025,1.3451150377767742
71,0.0,1.2108534136075433
72,4.894477844238281,0.6541936290606625
73,1.0867723328115544e-23,1.0577867414053537
74,10.46622371673584,0.8989117879886765
75,0.0,1.0849417245105297
76,4.7634283316371606e-18,1.8267322922507592
77,8.080662007581285e-12,1.7286986649826852
78,7.359227848999092e-23,1.5311732849931883
79,0.0,1.0711079526581475
80,4.474455833435059,1.538579565521417
81,0.0,1.2671067866512544
82,1.341303504887037e-05,1.1418972253381958
83,0.0,1.462717352549995
84,7.700227737426758,1.7099261753404742
85,7.588178959849756e-06,1.0883449639576919
86,8.014101028442383,3.1828622222448644
87,2.171444813565722e-38,2.0147406107388317
88,6.756235122680664,1.6362307586068396
89,2.4092512130737305,1.7060779544584364
90,9.215004920959473,1.5099012600027282
91,0.0,1.4571124351835019
92,13.474029541015625,1.151211410772102
93,0.0,2.3288393745880334
94,0.8777886033058167,1.3938021672597025
95,4.7963484583763566e-14,1.5320647100423777
96,1.2081662710203278e-12,1.5418580718444408
97,0.0,1.0121621719144571
98,0.5229822993278503,1.7322414030358213
99,0.0,1.0297305823583125
100,5.199392318725586,0.7697058580887914
101,0.0,1.1497009505899087
102,7.377682685852051,0.5287709345099596
103,0.0,1.708528687849857
104,0.9771877527236938,0.8855747210824082
105,0.0,1.603308466026437
106,14.118453025817871,1.1626896908610935
107,1.0879049770144266e-15,1.8324545767120834
108,6.4253010749816895,0.9714129611758664
109,0.0,1.8664445023199492
110,5.798266997764735e-22,1.8336188358703411
111,0.0,1.5351274045706378
112,5.730689167648961e-07,1.268226659175622
113,0.0,0.9918002048641342
114,5.7422577109944584e-11,1.0084878068258136
115,0.0,1.2703581154885968
116,3.5231151580810547,1.2954507426010309
117,5.152310981801034e-29,1.1562973902051146
118,11.285409927368164,0.9889377004842378
119,0.0,0.9167905442837293
